Priority,BlockID,Observer,ObjectName,ObjectType,RA,DEC,RAoffset,DECoffset,ROToffset,Filter1,Filter2,DitherType,DitherRadius,DitherPhase,DitherTotal,Images,IntegrationTime,Comment1,Comment2
0,P014724,OU,field14724,all_sky_grid,18:45:50.3184,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014725,OU,field14725,all_sky_grid,18:50:24.6048,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014726,OU,field14726,all_sky_grid,18:54:58.8912,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014727,OU,field14727,all_sky_grid,18:59:33.1752,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014728,OU,field14728,all_sky_grid,19:04:07.4616,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014377,OU,field14377,all_sky_grid,16:19:33.1752,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014378,OU,field14378,all_sky_grid,16:24:07.4616,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014379,OU,field14379,all_sky_grid,16:28:41.748,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014380,OU,field14380,all_sky_grid,16:33:16.0344,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014381,OU,field14381,all_sky_grid,16:37:50.3184,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014382,OU,field14382,all_sky_grid,16:42:24.6048,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014383,OU,field14383,all_sky_grid,16:46:58.8912,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014384,OU,field14384,all_sky_grid,16:51:33.1752,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014385,OU,field14385,all_sky_grid,16:56:07.4616,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014386,OU,field14386,all_sky_grid,17:00:41.748,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014387,OU,field14387,all_sky_grid,17:05:16.0344,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014388,OU,field14388,all_sky_grid,17:09:50.3184,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014389,OU,field14389,all_sky_grid,17:14:24.6048,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014390,OU,field14390,all_sky_grid,17:18:58.8912,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014391,OU,field14391,all_sky_grid,17:23:33.1752,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014392,OU,field14392,all_sky_grid,17:28:07.4616,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014393,OU,field14393,all_sky_grid,17:32:41.748,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014394,OU,field14394,all_sky_grid,17:37:16.0344,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014395,OU,field14395,all_sky_grid,17:41:50.3184,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014396,OU,field14396,all_sky_grid,17:46:24.6048,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014397,OU,field14397,all_sky_grid,17:50:58.8912,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014398,OU,field14398,all_sky_grid,17:55:33.1752,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
